序号,综合评价,排名
2168,0.0822,5260
4533,0.0822,5261
683,0.0822,5262
4911,0.0822,5263
3066,0.0822,5264
3740,0.0822,5265
2786,0.0822,5266
4660,0.0822,5267
742,0.0822,5268
917,0.0822,5269
4707,0.0822,5270
3639,0.0822,5271
588,0.0822,5272
5319,0.0822,5273
3663,0.0822,5274
3006,0.0822,5275
2500,0.0822,5276
3851,0.0822,5277
3627,0.0822,5278
2367,0.0822,5279
3416,0.0822,5280
3628,0.0822,5281
715,0.0822,5282
3625,0.0821,5283
4310,0.0820,5284
1776,0.0819,5285
3454,0.0816,5286
1020,0.0814,5287
3547,0.0813,5288
5273,0.0813,5289
2438,0.0811,5290
544,0.0811,5291
652,0.0810,5292
3313,0.0809,5293
689,0.0809,5294
3389,0.0806,5295
1941,0.0806,5296
5020,0.0803,5297
1003,0.0801,5298
1348,0.0801,5299
1838,0.0801,5300
2271,0.0801,5301
1421,0.0799,5302
1358,0.0799,5303
888,0.0797,5304
3775,0.0795,5305
4939,0.0794,5306
4602,0.0794,5307
3273,0.0791,5308
3674,0.0790,5309
4956,0.0788,5310
1310,0.0787,5311
3840,0.0785,5312
4078,0.0784,5313
1534,0.0784,5314
1924,0.0783,5315
3732,0.0783,5316
4519,0.0782,5317
937,0.0782,5318
1428,0.0780,5319
1324,0.0780,5320
560,0.0779,5321
1015,0.0778,5322
3470,0.0778,5323
678,0.0777,5324
4677,0.0775,5325
3985,0.0775,5326
2185,0.0774,5327
1500,0.0774,5328
898,0.0774,5329
228,0.0773,5330
1119,0.0770,5331
2357,0.0770,5332
2468,0.0768,5333
3588,0.0767,5334
2133,0.0767,5335
3853,0.0766,5336
4818,0.0766,5337
4053,0.0766,5338
4890,0.0765,5339
1576,0.0764,5340
1039,0.0759,5341
698,0.0758,5342
693,0.0757,5343
5206,0.0757,5344
4269,0.0756,5345
3350,0.0754,5346
5301,0.0752,5347
1056,0.0750,5348
4904,0.0750,5349
1504,0.0747,5350
500,0.0745,5351
3873,0.0744,5352
4309,0.0744,5353
5266,0.0743,5354
1432,0.0742,5355
4003,0.0739,5356
2693,0.0732,5357
1526,0.0732,5358
1568,0.0731,5359
2569,0.0726,5360
1346,0.0723,5361
2681,0.0723,5362
4492,0.0722,5363
2829,0.0722,5364
3337,0.0721,5365
731,0.0719,5366
1016,0.0718,5367
710,0.0717,5368
3997,0.0716,5369
2863,0.0716,5370
1610,0.0713,5371
3679,0.0713,5372
4983,0.0712,5373
5049,0.0709,5374
5324,0.0707,5375
1893,0.0705,5376
4954,0.0704,5377
3891,0.0702,5378
3533,0.0699,5379
3530,0.0696,5380
938,0.0688,5381
2671,0.0688,5382
1350,0.0687,5383
1297,0.0685,5384
5358,0.0684,5385
3879,0.0684,5386
2458,0.0683,5387
1004,0.0680,5388
3605,0.0679,5389
3410,0.0679,5390
686,0.0676,5391
5053,0.0675,5392
2846,0.0668,5393
3302,0.0667,5394
2186,0.0665,5395
699,0.0664,5396
5250,0.0663,5397
3713,0.0662,5398
4767,0.0654,5399
561,0.0654,5400
939,0.0647,5401
3495,0.0645,5402
1522,0.0644,5403
5047,0.0644,5404
3622,0.0641,5405
3534,0.0637,5406
4995,0.0635,5407
3809,0.0628,5408
1745,0.0623,5409
3598,0.0603,5410
3517,0.0596,5411
4891,0.0591,5412
4948,0.0575,5413
2880,0.0537,5414
486,0.0481,5415
